0.00078431372549  38.9528795812
0.000915032679739  45.2356020942
0.00117647058824  52.3560209424
0.00143790849673  61.9895287958
0.00156862745098  69.5287958115
0.00183006535948  74.9738219895
0.00209150326797  81.6753926702
0.00235294117647  90.0523560209
0.00261437908497  97.1727748691
0.00300653594771  104.712041885
0.00313725490196  111.413612565
0.00339869281046  117.696335079
0.00366013071895  122.303664921
0.00392156862745  125.654450262
0.0043137254902  130.261780105
0.00444444444444  133.612565445
0.00496732026144  136.544502618
0.00535947712418  140.732984293
0.00601307189542  144.502617801
0.00718954248366  148.691099476
0.00823529411765  153.298429319
0.00915032679739  155.811518325
0.0101960784314  160
0.0117647058824  165.02617801
0.0132026143791  168.795811518
0.0149019607843  171.308900524
0.0164705882353  173.821989529
0.017908496732  175.916230366
0.0197385620915  178.010471204
0.0223529411765  180.523560209
0.0240522875817  181.361256545
0.0257516339869  184.293193717
0.0279738562092  185.54973822
0.0299346405229  186.806282723
0.0316339869281  187.643979058
0.0335947712418  188.90052356
0.036339869281  190.157068063
0.0383006535948  190.994764398
0.0401307189542  191.832460733
0.0423529411765  193.507853403
0.0447058823529  196.020942408
0.0465359477124  196.439790576
0.0483660130719  197.277486911
0.0503267973856  198.115183246
0.0529411764706  198.952879581
0.0554248366013  199.790575916
0.057385620915  199.790575916
0.0601307189542  201.047120419
0.0627450980392  201.465968586
0.0650980392157  201.884816754
0.0679738562092  202.303664921
0.0699346405229  200.628272251
0.0728104575163  201.047120419
0.0754248366013  200.628272251
0.0783006535948  200.628272251
0.0807843137255  200.628272251
0.0830065359477  200.628272251
0.0856209150327  200.628272251
0.0879738562092  200.628272251
