0	567.154811715
0.015792478	584.937238494
0.0304480106	597.489539749
0.0451035432	610.041841004
0.0586291922	620.50209205
0.0800310718	630.962343096
0.0957953027	636.192468619
0.1160625908	642.468619247
0.1397101142	650.836820084
0.1622301079	658.158995816
0.1926239782	664.435146444
0.2230084329	666.527196653
0.2556573628	674.89539749
0.2905425207	676.987447699
0.3164286261	680.125523013
0.3524389598	682.217573222
0.3794525949	686.40167364
0.4154605747	687.447698745

