0.000522875816993  12.1465968586
0.00104575163399  19.2670157068
0.00117647058824  25.9685863874
0.00130718954248  33.5078534031
0.00156862745098  40.6282722513
0.00183006535948  46.4921465969
0.00222222222222  51.5183246073
0.00248366013072  57.8010471204
0.00274509803922  62.8272251309
0.00313725490196  64.9214659686
0.0043137254902  66.5968586387
0.00575163398693  68.2722513089
0.00771241830065  69.5287958115
0.00941176470588  70.3664921466
0.0112418300654  71.2041884817
0.0132026143791  71.2041884817
0.0143790849673  72.0418848168
0.0159477124183  73.7172774869
0.0181699346405  73.7172774869
0.0202614379085  74.9738219895
0.0219607843137  74.9738219895
0.0241830065359  76.6492146597
0.0264052287582  76.2303664921
0.0278431372549  76.6492146597
0.0288888888889  76.6492146597
0.0307189542484  77.9057591623
0.0325490196078  77.9057591623
0.0341176470588  77.9057591623
0.0356862745098  77.9057591623
0.0372549019608  78.3246073298
0.0393464052288  78.3246073298
0.0411764705882  79.1623036649
0.042614379085  79.1623036649
0.0440522875817  79.1623036649
0.0457516339869  79.5811518325
0.0477124183007  79.1623036649
0.0494117647059  79.1623036649
0.0513725490196  79.5811518325
0.0533333333333  78.3246073298
