0.00104575163399  38.5340314136
0.00117647058824  44.3979057592
0.00143790849673  52.3560209424
0.00156862745098  59.8952879581
0.00196078431373  67.8534031414
0.00222222222222  74.9738219895
0.00248366013072  85.445026178
0.00274509803922  92.1465968586
0.00313725490196  99.6858638743
0.00339869281046  108.062827225
0.0037908496732  113.089005236
0.00418300653595  117.696335079
0.00549019607843  121.465968586
0.00679738562092  123.560209424
0.00888888888889  126.910994764
0.0108496732026  129.005235602
0.0130718954248  129.842931937
0.0146405228758  131.09947644
0.0164705882353  131.518324607
0.0192156862745  132.77486911
0.0206535947712  133.193717277
0.0224836601307  134.45026178
0.0248366013072  135.287958115
0.0282352941176  136.12565445
0.0303267973856  135.706806283
0.0324183006536  137.80104712
0.0351633986928  137.382198953
0.0381699346405  139.057591623
0.040522875817  139.057591623
0.0428758169935  139.476439791
0.0457516339869  139.476439791
0.0479738562092  140.732984293
0.0501960784314  140.314136126
0.0520261437908  141.989528796
0.0552941176471  141.151832461
0.0571241830065  140.732984293
0.0596078431373  140.314136126
0.0623529411765  140.314136126
0.0641830065359  141.151832461
0.0662745098039  141.151832461
0.0684967320261  141.570680628
0.0708496732026  141.151832461
