0.00078431372549  14.2408376963
0.00104575163399  20.1047120419
0.00104575163399  24.2931937173
0.00130718954248  28.4816753927
0.00156862745098  33.0890052356
0.00274509803922  33.5078534031
0.0040522875817  34.3455497382
0.00522875816993  34.3455497382
0.00666666666667  35.1832460733
0.0078431372549  35.6020942408
0.00967320261438  36.0209424084
0.0112418300654  36.8586387435
0.0128104575163  37.277486911
0.0147712418301  37.277486911
0.016339869281  37.6963350785
0.0180392156863  38.5340314136
0.0201307189542  39.7905759162
0.0222222222222  39.3717277487
0.0241830065359  39.7905759162
0.0262745098039  40.6282722513
0.0279738562092  41.0471204188
0.0298039215686  41.0471204188
0.0320261437908  41.8848167539
0.0339869281046  41.8848167539
0.0362091503268  42.3036649215
0.0390849673203  42.722513089
0.040522875817  43.1413612565
0.0430065359477  42.722513089
0.0447058823529  42.3036649215
0.0466666666667  42.3036649215
