0	455.230125523
0.0124098888	469.874476987
0.0304503646	486.610878661
0.0529797739	498.117154812
0.0800122404	510.669456067
0.1059195311	523.221757322
0.1408235204	533.682008368
0.1813486809	542.050209205
0.224126547	551.464435146
0.2781491093	557.740585774
0.3310535577	567.154811715
0.3760723596	572.384937238
0.4019561111	574.476987448
0.4379711527	578.661087866
0.4661029018	579.707112971
0.4908661853	583.891213389
