0	506.485355649
0.015792478	524.267782427
0.0372108351	542.050209205
0.0552395412	553.556485356
0.0879120103	572.384937238
0.1205727098	585.983263598
0.1554743452	595.39748954
0.1870028071	605.857740586
0.2230154947	608.9958159
0.2579077144	614.225941423
0.2939274638	620.50209205
0.3299401515	623.640167364
0.3670780149	626.778242678
0.3952168259	630.962343096
0.4312248057	632.008368201

